Photo URL,Aesthetic Type,Descriptions and hashtag
https://64.media.tumblr.com/11b2ac68d2321fe44e4d175e77395a3b/2fbd978bc95cb895-48/s100x200/fa7729ad944a0af782082cd59836fdc98612042f.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/6e5a268cc38006e0e23dca4c137ecd56/2fbd978bc95cb895-64/s100x200/bc37409a736546bf020d8dfecc21c1ca4b12de8a.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/99a9fe8e1780deb098afde42c7e9e7b5/2fbd978bc95cb895-8f/s100x200/84307d315d8ca181651880734c4f5ee3a6dd8401.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/3ced19b74efa9a9bedd8aa201711a04b/2fbd978bc95cb895-3d/s100x200/d3a6dcb530b1955328089fe608fc139e2ee1e71e.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/58881b7ccf330180cbbab5e6ea3eaf07/2fbd978bc95cb895-0b/s100x200/bb563a829bcb3026e1452f597a265abbe82d21cd.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/266b317f9059b96cd59d82ba19aef340/2fbd978bc95cb895-f7/s100x200/c1e13265aa98456818bea1ace68dd075bdd9d184.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/1b1a4e7e6d298f6d9e5ce9a525904b04/2fbd978bc95cb895-8a/s100x200/7fa4eeef707843136af98193d6f6de730de70122.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/166a983d5f2fcec3a3c648c72b7ddd10/2fbd978bc95cb895-21/s100x200/f06d09843d188b9ec0f44b75a051bcef0d356db2.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/03e1ee380491593a64dad4c278f5a670/2fbd978bc95cb895-49/s100x200/0124c109c9c790fabce237f6086e4e7123ab8545.pnj,kidcore,#aesthetic#kawaii#animecore#weebcore#webcore#otakucore#00s#2000s#neetcore#2000s core#kidcore#png#transparent#makeup#childhood#moe#moecore#y2k#y2k core#y2k pink#y2k aesthetic#nostalgia#nostalgiacore#pinkcore
https://64.media.tumblr.com/3195e4d42d9732f7a0a44a8a7f21e8e4/a90f96579b8cef84-2d/s400x600/c95f4b8b734fbf0518d5e8ebba64cbba369fd701.jpg,kidcore,#kidcore#babycore#toywave#toycore#nostalgia#calico critters#halloween
https://64.media.tumblr.com/f2d04c3fca0ed0f8292fd0ed00bc8016/a90f96579b8cef84-27/s400x600/f63179dea96fee692ab3aff497c74c38c6f0d28c.jpg,kidcore,#kidcore#babycore#toywave#toycore#nostalgia#calico critters#halloween
https://64.media.tumblr.com/04d43ba8b4d240897988b8af7688886f/a90f96579b8cef84-a9/s400x600/92c12f8b4b249795ce45ea4c3dd757192208bc11.jpg,kidcore,#kidcore#babycore#toywave#toycore#nostalgia#calico critters#halloween
https://64.media.tumblr.com/c27652d37c229e83904854d311f28ea8/581564a3b218be44-9c/s400x600/8b801153915bda23a05c6888741e7f3a78a24982.pnj,kidcore,#kidcore#toycore#toys#agere#lovecore#nostalgia#nostalgiawave#png#transparent
https://64.media.tumblr.com/53aaf981ae716165be3ec88560380f23/c858008a0188e15c-bc/s400x600/e532611d0ef64d74901893da25a44b3ca09b3342.pnj,kidcore,#nostalgiacore#kidcore#png#transparent#nostalgia#toycore#toywave#sanrio#hello kitty#chococat#my melody#Keropi#pochacco
https://64.media.tumblr.com/e2698ea0af0595bd4aa2c7c1072d6cd9/e79d20957f347f6c-3e/s400x600/721438910374654cea81157892215fa5ada25976.pnj,kidcore,#kidcore#fairy kei#yume kawaii#kidwave#weirdcore#artists on tumblr#webcore#art#dreamcore#my melody#pokemon#butterfree#2022#sketchbook
https://64.media.tumblr.com/996df558c06e567796dda64cf8056459/f923d31432814fee-22/s400x600/cc754e76c7ceec50551991fcc06250c60af58229.pnj,kidcore,#kidcore#toycore#sanrio#toys#png#transparent
https://64.media.tumblr.com/6ee9eca1a57c7286011fec1638f68840/e042fbf1c970b165-6e/s400x600/1cc444c3cf51df0ea3bd51598daa7881edbefc17.jpg,kidcore,#kidcore#babycore#agere#age regression#kawaii
https://64.media.tumblr.com/7aca5c2a0bdf7a5f92faec98ae0a7101/9a52356d03af3a43-a8/s400x600/21e97f30cdfdb297afd211fb13404ac9d2f8fa6a.pnj,kidcore,#splatoon#splatoon 2#splatoon 3#splatoon art#digital art#mixed media art#harmony#paruko#chirpy chips#harmony splatoon 3#nintendo#kidcore#splatoon fanart#angel blue#daisy lovers#mezzo piano#y2k#jfashion#harajuku fashion#fruits magazine#j fashion scans#cute stationery
https://64.media.tumblr.com/07aece32ed4cc1797465e0bed722db70/32b80c33cc840b63-95/s400x600/ecda4e2e86275d4c6de7013d1beb5d282e2500d6.pnj,kidcore,#stickers#stickercore#kidcore#nostalgia#nostalgiawave#toycore#png#transparent
https://64.media.tumblr.com/c362329bb3312289e5e7e277f46bf6b3/360c3d00c280061f-a5/s400x600/06ae5edf30cef82d576fb9ea9b8629483e68409c.jpg,kidcore,#tv#electronics#kidcore#apple#apple items#kitschy#food items#fruit items
https://64.media.tumblr.com/28e861501492c85a6531c2cb5cc28518/177482a27782eb68-af/s400x600/a57ec2abb6e4e5a617817e4e2bf333dbd35dae9e.jpg,kidcore,#early 2000s#nostalgia#2000s nostalgia#2000s#childhood#90s#90s nostalgia#90s aesthetic#kidcore#kid core#nostalgia core#cartoon#cartoon network#cn
https://64.media.tumblr.com/377bc8ea2cad1ef4d3de757383a7e5dc/4202e5af48598ae7-6a/s400x600/bd0ac0af4960c5aea47ab48ba968dc59b9e45714.pnj,kidcore,#nyan cat#webcore#old internet#scenecore#rainbowcore#kidcore#2000s core#2000s#kawaii#do not search the websites displayed#it has come to my attention that the hat is....not there#i genuinely didn't know and assumed that neither of these websites were even currently active#considering how old this post is
https://64.media.tumblr.com/4a5424bfb450ce467d2e322a32f8ad0f/696f071ec7dd98d3-96/s400x600/2a76c9a6a9ef331aef64e60e367341ce29e2f459.jpg,kidcore,#sandylion#stickers#retro#computer#mice#cat#kidcore#nostalgia#nostalgic#90s#1990s#rainbowcore#rainbow#colourful#colorful#90s kid#nineties#vintage#floppy disk#childhood#neon#aesthetic#cute
https://64.media.tumblr.com/0ba80267b05012e99e58c5e49985c671/054f050706da06e1-e6/s100x200/b94b8b325ba231aeb150d3d3d7e78cfae07e00a4.jpg,kidcore,#{ misc stuff }#mcdonald's#mcdonalds#happy meal#happy meal toys#2000s aesthetic#2000s culture#2000s childhood#childhood nostalgia#nostalgiacore#kidcore#toycore#core memory#food#2000s nostalgia#nostagiacore#childhood memory unlocked#cute plush#cutecore#cute animals#softcore#babycore#early 2000s#2000s kid#2000s#maccies#The Dog#Artlist#Artlist Japan#the dog and friends
https://64.media.tumblr.com/f86038ff8e9d02e886660b528d3ae9ee/054f050706da06e1-54/s100x200/57aff992f8a4400d27a962581f612bf09662e115.jpg,kidcore,#{ misc stuff }#mcdonald's#mcdonalds#happy meal#happy meal toys#2000s aesthetic#2000s culture#2000s childhood#childhood nostalgia#nostalgiacore#kidcore#toycore#core memory#food#2000s nostalgia#nostagiacore#childhood memory unlocked#cute plush#cutecore#cute animals#softcore#babycore#early 2000s#2000s kid#2000s#maccies#The Dog#Artlist#Artlist Japan#the dog and friends
https://64.media.tumblr.com/19c478a8e4aefd965273127bfd6ad90a/dcc555a4be95c6d0-d8/s400x600/ee1da0aeb08065428717b220999be0a6cbe10fff.pnj,cyber y2k,#powerpuff girls#powerpuff buttercup#powerpuff bubbles#powerpuff blossom#ppg#character design#tech#cyber y2k
https://64.media.tumblr.com/fcf43dbfe9579678d9f2013b7c55e1a4/ddb61b989c7e3e60-59/s400x600/23ef52b87c4e81d764b30824a7be1698d6ae5bf6.jpg,cyber y2k,#y2k#aesthetic#frog#frogs#old web#webcore#web finds#cyber y2k#frogcore#amphibians
https://64.media.tumblr.com/056a1cbce3b18afa6b408ccfcd5ea9e7/16aa68d387c9ac37-59/s100x200/fbd2cf5aaf95088a33b7c4bac98e902420d3d8d3.pnj,cyber y2k,#aesthetic#png#clear craze#clear technology#nostalgia aesthetic#80s aesthetic#I want these to come back so bad#90s aesthetic#early 2000s#niche pngs#hello kitty#sanriocore#sanrio#pink aesthetic#retro aesthetic#cyber y2k#carrd aesthetic#carrd stuff
https://64.media.tumblr.com/75d9e2c6128292e650ed9ae2dc8f32d3/16aa68d387c9ac37-35/s100x200/a7d2a04af30a2de0d3e40453dbdf0cd6884529af.pnj,cyber y2k,#aesthetic#png#clear craze#clear technology#nostalgia aesthetic#80s aesthetic#I want these to come back so bad#90s aesthetic#early 2000s#niche pngs#hello kitty#sanriocore#sanrio#pink aesthetic#retro aesthetic#cyber y2k#carrd aesthetic#carrd stuff
https://64.media.tumblr.com/03b2c48adba0fb6d6e14e8b7d5d5de1a/16aa68d387c9ac37-4e/s100x200/5cd4e124e50569e5023693a5c995882188406655.pnj,cyber y2k,#aesthetic#png#clear craze#clear technology#nostalgia aesthetic#80s aesthetic#I want these to come back so bad#90s aesthetic#early 2000s#niche pngs#hello kitty#sanriocore#sanrio#pink aesthetic#retro aesthetic#cyber y2k#carrd aesthetic#carrd stuff
https://64.media.tumblr.com/a82ac2b9ccb77cab667d7263acc38b0e/16aa68d387c9ac37-b5/s100x200/f43e18c840305f1dbcde6e8c44025c4d54d7ade5.pnj,cyber y2k,#aesthetic#png#clear craze#clear technology#nostalgia aesthetic#80s aesthetic#I want these to come back so bad#90s aesthetic#early 2000s#niche pngs#hello kitty#sanriocore#sanrio#pink aesthetic#retro aesthetic#cyber y2k#carrd aesthetic#carrd stuff
https://64.media.tumblr.com/bbbb649de262f85cc6700810260e3e8d/16aa68d387c9ac37-1c/s100x200/c3f87bf3f01acbfcbbac2e6ddfc732017d0571c9.pnj,cyber y2k,#aesthetic#png#clear craze#clear technology#nostalgia aesthetic#80s aesthetic#I want these to come back so bad#90s aesthetic#early 2000s#niche pngs#hello kitty#sanriocore#sanrio#pink aesthetic#retro aesthetic#cyber y2k#carrd aesthetic#carrd stuff
https://64.media.tumblr.com/0bfb78c1d8a46a48d86e628069ba6221/bb460d45cfeb1ece-8d/s400x600/9271438393ecd056c05506e3eb5057fd60b1be29.jpg,cyber y2k,#heartcore#lovecore#pink#pink aesthetic#y2k#2000s internet#y2k aesthetic#kawaii#kawaii aesthetic#pink y2k#early 2000s#vaporwave#nighttime#dark aesthetic#angelcore#angel.txt#soft aesthetic#grunge#pastel#cyber y2k#myspace#90s aesthetic
https://64.media.tumblr.com/6f2f45c5821876fb6a2e5ef2477ae905/bb460d45cfeb1ece-da/s250x400/4638d5d0d05cac563a57ecd645f8655163197a27.jpg,cyber y2k,#heartcore#lovecore#pink#pink aesthetic#y2k#2000s internet#y2k aesthetic#kawaii#kawaii aesthetic#pink y2k#early 2000s#vaporwave#nighttime#dark aesthetic#angelcore#angel.txt#soft aesthetic#grunge#pastel#cyber y2k#myspace#90s aesthetic
https://64.media.tumblr.com/8949021b01fad859d0b0ed034be4f491/bb460d45cfeb1ece-99/s250x400/6e54a334bda07a1a91abc4fe4349b9f1a61ca747.jpg,cyber y2k,#heartcore#lovecore#pink#pink aesthetic#y2k#2000s internet#y2k aesthetic#kawaii#kawaii aesthetic#pink y2k#early 2000s#vaporwave#nighttime#dark aesthetic#angelcore#angel.txt#soft aesthetic#grunge#pastel#cyber y2k#myspace#90s aesthetic
https://64.media.tumblr.com/15bc191823fec07a707bbd8e4c3c2d77/9c381de818b22e17-96/s250x400/c95dff88791b011c3f1c919f05b2506c7fe83623.jpg,cyber y2k,#early 2000s#y2k aesthetic#2000s#2000s core#cyber y2k#2000s internet#2000s style#2000s aesthetic#camera#vintage#y2kcore#y2k icons
https://64.media.tumblr.com/011e99909ea49f23dd1dbb7fccf06c71/9c381de818b22e17-9f/s250x400/e8655536fdfef39d27f1a7e2fb34a4c9f6637e8d.jpg,cyber y2k,#early 2000s#y2k aesthetic#2000s#2000s core#cyber y2k#2000s internet#2000s style#2000s aesthetic#camera#vintage#y2kcore#y2k icons
https://64.media.tumblr.com/a222eb9eaf7de295208d77a1346fc9ca/8f1c42eb4310446f-75/s100x200/da2ca65fda29fcdfee41b3453934c7fa52794e69.pnj,cyber y2k,#aesthetic#pink aesthetic#pinkcore#pink tech#sanrio#sanriocore#hello kitty#iBook#iPod#Nintendo#Nintendo ds#nostalgia#cyber y2k#pink y2k#Y2K#png#carrd#carrd icons#carrd aesthetic#carrd resources#icons#aesthetic pfp
https://64.media.tumblr.com/340b66f94b128d83a3a737df9de65bf3/8f1c42eb4310446f-57/s100x200/29857db8673a113bc10a117ec9a95b2244f39e5f.pnj,cyber y2k,#aesthetic#pink aesthetic#pinkcore#pink tech#sanrio#sanriocore#hello kitty#iBook#iPod#Nintendo#Nintendo ds#nostalgia#cyber y2k#pink y2k#Y2K#png#carrd#carrd icons#carrd aesthetic#carrd resources#icons#aesthetic pfp
https://64.media.tumblr.com/27115ac5dcedbdcd8a11c2aa067c5220/8f1c42eb4310446f-82/s100x200/13d57f322919316dafaed5155ed7b8c68fc6bacb.pnj,cyber y2k,#aesthetic#pink aesthetic#pinkcore#pink tech#sanrio#sanriocore#hello kitty#iBook#iPod#Nintendo#Nintendo ds#nostalgia#cyber y2k#pink y2k#Y2K#png#carrd#carrd icons#carrd aesthetic#carrd resources#icons#aesthetic pfp
https://64.media.tumblr.com/9aa227aabc724a2f6f999868d33e62ce/8f1c42eb4310446f-29/s100x200/2d152168e3713002f4521857ac4f1e77f54f32e0.pnj,cyber y2k,#aesthetic#pink aesthetic#pinkcore#pink tech#sanrio#sanriocore#hello kitty#iBook#iPod#Nintendo#Nintendo ds#nostalgia#cyber y2k#pink y2k#Y2K#png#carrd#carrd icons#carrd aesthetic#carrd resources#icons#aesthetic pfp
https://64.media.tumblr.com/572fd0263675cd394e22f13d55c34bef/8f1c42eb4310446f-78/s100x200/9ea5b5bcdb61e1a4fb4d93ed1b91c3e8906b4b2e.pnj,cyber y2k,#aesthetic#pink aesthetic#pinkcore#pink tech#sanrio#sanriocore#hello kitty#iBook#iPod#Nintendo#Nintendo ds#nostalgia#cyber y2k#pink y2k#Y2K#png#carrd#carrd icons#carrd aesthetic#carrd resources#icons#aesthetic pfp
https://64.media.tumblr.com/839ddd478a4983f3b21a925dac8fdbaa/83f462c3bca472f9-0c/s400x600/4a93dbf7518b98be5ab7c5c2973ab08bef1a40a2.jpg,cyber y2k,#2000s aesthetic#2000s core#2000s girl#2000s internet#pink y2k#y2k aesthetic#y2k gif#y2k icons#y2k vibes#2000s anime#2000s icons#y2k fashion#y2k#y2k internet#y2k makeup#y2k outfit#2000s web#cyber y2k#early 2000s
https://64.media.tumblr.com/dd342a9e7246e2c541e0d30fc98be51b/ed86d277b8b1af04-96/s400x600/c5eb6d012e991e97117902f0e629a63162385f60.jpg,cyber y2k,#jfashion#alternative fashion#sustainable fashion#independent designer#cybercore#cyber y2k#cyber fashion#cyberpunk#harajuku fashion#weird fashion#yamikawaii#kawaii fashion#ethical fashion#small artist#street style#small business#small brand#weirdcore#designer#archive fashion#dreamcore#cult party kei#sanriocore#animecore#anime fashion#90s anime
https://64.media.tumblr.com/9e5b574d2133a7aac0980aec88259598/ed86d277b8b1af04-d4/s400x600/a6ea628a8cefdcf37c31709af523822835649b8a.jpg,cyber y2k,#jfashion#alternative fashion#sustainable fashion#independent designer#cybercore#cyber y2k#cyber fashion#cyberpunk#harajuku fashion#weird fashion#yamikawaii#kawaii fashion#ethical fashion#small artist#street style#small business#small brand#weirdcore#designer#archive fashion#dreamcore#cult party kei#sanriocore#animecore#anime fashion#90s anime
https://64.media.tumblr.com/6f175277eeee6b254a3021ce840c5360/e84f075b71220fde-ed/s400x600/5ded19e800201683c296e79ba86b568d38a8112f.pnj,cyber y2k,#aesthetic#sanrio#hello kitty#sanriocore#sanrio aesthetic#hello kitty phone#phone aesthetic#phone#cyber y2k#y2k#y2k aesthetic#y2k vibes#retro#retro aesthetic#90s aesthetic#90s#2000s#2000s aesthetic#2000s internet#early 2000s#2000s nostalgia#pink aesthetic#pinkcore#transparent background#transparent#aesthetic pngs#png#carrd#carrd icons#carrd pngs
https://64.media.tumblr.com/df9c48fa7d16d30db29abed45a3d8ad2/5282309eaaf5fbaa-98/s250x400/0bf407451110df0b1bf2d3607a2e3e6094dc785f.jpg,cyber y2k,#y2k#2000s#pink aesthetic#y2k nostalgia#cyber y2k#cyberspace#cybergoth#kawaii#y2k aesthetic#2000s aesthetic#2000s internet#90s#90s internet#it girl#hello kitty#sanrio#sanrihoe#cybercore#all things pink and pretty#princess aesthetic#princess#princesscore#barbiecore#barbie aesthetic#Barbie#bratz aesthetic#bratzcore#bratz#mall goth
https://64.media.tumblr.com/5c90fd3d9e661d22e247d542b17a9afb/5282309eaaf5fbaa-0f/s250x400/3f58a704466b01cc2a1dfee5b67d7306b938b422.jpg,cyber y2k,#y2k#2000s#pink aesthetic#y2k nostalgia#cyber y2k#cyberspace#cybergoth#kawaii#y2k aesthetic#2000s aesthetic#2000s internet#90s#90s internet#it girl#hello kitty#sanrio#sanrihoe#cybercore#all things pink and pretty#princess aesthetic#princess#princesscore#barbiecore#barbie aesthetic#Barbie#bratz aesthetic#bratzcore#bratz#mall goth
https://64.media.tumblr.com/df8d88f8593a9bd77fc1050b64dd6e41/5282309eaaf5fbaa-93/s250x400/06566e4926ef97b90fecd3eaa7da10a08db7125a.jpg,cyber y2k,#y2k#2000s#pink aesthetic#y2k nostalgia#cyber y2k#cyberspace#cybergoth#kawaii#y2k aesthetic#2000s aesthetic#2000s internet#90s#90s internet#it girl#hello kitty#sanrio#sanrihoe#cybercore#all things pink and pretty#princess aesthetic#princess#princesscore#barbiecore#barbie aesthetic#Barbie#bratz aesthetic#bratzcore#bratz#mall goth
https://64.media.tumblr.com/eaff243a7de2f2c521a9c5f6ed94cdb9/5282309eaaf5fbaa-78/s250x400/88fe676b0d15144610475eebfb44fd8914dd6ef2.jpg,cyber y2k,#y2k#2000s#pink aesthetic#y2k nostalgia#cyber y2k#cyberspace#cybergoth#kawaii#y2k aesthetic#2000s aesthetic#2000s internet#90s#90s internet#it girl#hello kitty#sanrio#sanrihoe#cybercore#all things pink and pretty#princess aesthetic#princess#princesscore#barbiecore#barbie aesthetic#Barbie#bratz aesthetic#bratzcore#bratz#mall goth
